fused,gyro,mag
-0.041294,-0.110659,0.045834
-0.040801,-0.110686,-0.015283
-0.039096,-0.110714,0.045834
-0.042261,-0.110742,-0.19603
-0.044297,-0.109379,-0.210859
-0.043744,-0.109406,-0.015283
-0.041683,-0.109434,0.060669
-0.039663,-0.109462,0.060669
-0.042818,-0.10949,-0.19603
-0.040776,-0.109518,0.060669
-0.042995,-0.109546,-0.15037
-0.041104,-0.108182,-0.015283
-0.044527,-0.10821,-0.210859
-0.042747,-0.108238,0.045834
-0.040706,-0.108266,0.060669
-0.041265,-0.106902,-0.135501
-0.038187,-0.105539,0.045834
-0.03912,-0.106958,-0.015283
-0.03867,-0.106986,-0.015283
-0.037008,-0.107013,0.045834
-0.033718,-0.10565,0.060669
-0.033081,-0.105678,-0.000489
-0.035454,-0.105706,-0.15037
-0.037779,-0.105733,-0.15037
-0.039761,-0.105761,-0.135501
-0.043067,-0.10718,-0.135501
-0.04645,-0.107208,-0.210859
-0.046626,-0.108627,0.014292
-0.049937,-0.108655,-0.210859
-0.051676,-0.108683,-0.135501
-0.051117,-0.110102,0.045834
-0.051765,-0.108739,-0.15037
-0.051204,-0.110158,0.045834
-0.049291,-0.110186,0.045834
-0.05134,-0.110213,-0.15037
-0.049423,-0.110241,0.045834
-0.05147,-0.110269,-0.15037
-0.049551,-0.110297,0.045834
-0.052804,-0.110325,-0.210859
-0.050859,-0.110353,0.045834
-0.052282,-0.11038,-0.120632
-0.050346,-0.110408,0.045834
-0.049672,-0.110436,-0.015283
-0.053077,-0.111855,-0.15037
-0.05505,-0.111883,-0.15037
-0.05306,-0.111911,0.045834
-0.056243,-0.111939,-0.210859
-0.059363,-0.111966,-0.210859
-0.059549,-0.110603,-0.135501
-0.057172,-0.110631,0.060669
-0.055139,-0.110659,0.045834
-0.055288,-0.110687,-0.061223
-0.058427,-0.110714,-0.210859
-0.061503,-0.110742,-0.210859
-0.059383,-0.11077,0.045834
-0.058233,-0.110798,-0.000489
-0.057542,-0.112217,0.045834
-0.055502,-0.112245,0.045834
-0.051889,-0.113664,0.19467
-0.052548,-0.115083,-0.015283
-0.050311,-0.115111,0.060669
-0.052042,-0.115139,-0.135501
-0.053882,-0.113775,-0.210859
-0.056905,-0.115194,-0.135501
-0.058802,-0.115222,-0.15037
-0.058255,-0.11525,-0.030077
-0.0562,-0.115278,0.045834
-0.05555,-0.116697,0.045834
-0.058387,-0.116725,-0.19603
-0.05633,-0.116753,0.045834
-0.060965,-0.119563,-0.15037
-0.06278,-0.119591,-0.15037
-0.067133,-0.12101,-0.210859
-0.064901,-0.121038,0.045834
-0.062416,-0.121066,0.060669
-0.063905,-0.121094,-0.135501
-0.062664,-0.121121,-0.000489
-0.064148,-0.121149,-0.135501
-0.061976,-0.121177,0.045834
-0.063321,-0.119814,-0.19603
-0.060868,-0.119841,0.060669
-0.063752,-0.12126,-0.135501
-0.061291,-0.121288,0.060669
-0.060539,-0.122707,0.045834
-0.058439,-0.122735,0.045834
-0.057744,-0.124154,0.045834
-0.056922,-0.124182,-0.015283
-0.054894,-0.12421,0.045834
-0.052907,-0.124238,0.045834
-0.057457,-0.125657,-0.210859
-0.054981,-0.124294,-0.000489
-0.056916,-0.124321,-0.15037
-0.054888,-0.124349,0.045834
-0.052901,-0.124377,0.045834
-0.054878,-0.124405,-0.15037
-0.058025,-0.124433,-0.210859
-0.054744,-0.124461,0.107387
-0.05276,-0.124488,0.045834
-0.046307,-0.124516,0.27125
-0.044054,-0.123153,-0.000489
-0.043647,-0.124572,0.045834
-0.041885,-0.1246,0.045834
-0.042421,-0.123236,-0.135501
-0.040386,-0.123264,0.060669
-0.038393,-0.123292,0.060669
-0.040362,-0.12332,-0.135501
-0.039888,-0.123347,-0.015283
-0.042125,-0.123375,-0.15037
-0.040689,-0.123403,0.030998
-0.040209,-0.123431,-0.015283
-0.039737,-0.123459,-0.015283
-0.038053,-0.123487,0.045834
-0.040029,-0.123514,-0.135501
-0.039406,-0.124934,0.060669
-0.040314,-0.126353,-0.015283
-0.038619,-0.126381,0.045834
-0.039518,-0.125017,-0.15037
-0.037838,-0.125045,0.045834
-0.036192,-0.125073,0.045834
-0.038205,-0.125101,-0.135501
-0.036552,-0.125128,0.045834
-0.036154,-0.125156,-0.015283
-0.035763,-0.125184,-0.015283
-0.039293,-0.125212,-0.210859
-0.037617,-0.12524,0.045834
-0.034612,-0.123876,0.045834
-0.035438,-0.123904,-0.074542
-0.03384,-0.123932,0.045834
-0.03091,-0.122568,0.045834
-0.033029,-0.122596,-0.135501
-0.035106,-0.122624,-0.135501
-0.037141,-0.122652,-0.135501
-0.039433,-0.12268,-0.15037
-0.038977,-0.122707,-0.015283
-0.039572,-0.121344,-0.135501
-0.037891,-0.121372,0.045834
-0.036243,-0.1214,0.045834
-0.035852,-0.121427,-0.015283
-0.034542,-0.121455,0.030998
-0.036886,-0.121483,-0.15037
-0.038732,-0.12012,-0.19603
-0.035408,-0.118756,0.060669
-0.037735,-0.118784,-0.15037
-0.039861,-0.117421,-0.210859
-0.043462,-0.11884,-0.15037
-0.04263,-0.118867,-0.000489
-0.039524,-0.117504,0.045834
-0.037548,-0.117532,0.060669
-0.035907,-0.11756,0.045834
-0.039434,-0.117587,-0.210859
-0.037755,-0.117615,0.045834
-0.036111,-0.117643,0.045834
-0.034499,-0.117671,0.045834
-0.036844,-0.117699,-0.15037
-0.040505,-0.119118,-0.15037
-0.037442,-0.117754,0.045834
-0.034441,-0.116391,0.045834
-0.037996,-0.116419,-0.210859
-0.038933,-0.117838,-0.015283
-0.038487,-0.117866,-0.015283
-0.036828,-0.117894,0.045834
-0.040632,-0.117921,-0.225694
-0.045428,-0.119341,-0.210859
-0.043333,-0.119368,0.060669
-0.04294,-0.120788,0.045834
-0.045116,-0.120815,-0.15037
-0.047249,-0.120843,-0.15037
-0.046778,-0.122262,0.045834
-0.044953,-0.12229,0.045834
-0.044387,-0.122318,-0.015283
-0.04261,-0.122346,0.045834
-0.044792,-0.122374,-0.15037
-0.045567,-0.12101,-0.15037
-0.044989,-0.121038,-0.015283
-0.044126,-0.121066,-0.000489
-0.043281,-0.121094,-0.000489
-0.041526,-0.121121,0.045834
-0.042664,-0.119758,-0.165253
-0.040921,-0.119786,0.045834
-0.039214,-0.119814,0.045834
-0.041464,-0.119841,-0.15037
-0.040672,-0.119869,-0.000489
-0.042893,-0.119897,-0.15037
-0.044916,-0.118534,-0.210859
-0.047966,-0.118561,-0.19603
-0.04838,-0.117198,-0.135501
-0.047746,-0.117226,-0.015283
-0.047265,-0.118645,0.045834
-0.04543,-0.118673,0.045834
-0.043335,-0.118701,0.060669
-0.041579,-0.118728,0.045834
-0.039858,-0.118756,0.045834
-0.042096,-0.118784,-0.15037
-0.04295,-0.120203,-0.015283
-0.044829,-0.120231,-0.135501
-0.043969,-0.120259,-0.000489
-0.043423,-0.120287,-0.015283
-0.046205,-0.120315,-0.181202
-0.045755,-0.121734,0.045834
-0.043654,-0.121761,0.060669
-0.045518,-0.121789,-0.135501
-0.049919,-0.123208,-0.19603
-0.054232,-0.124628,-0.19603
-0.053481,-0.124655,-0.015283
-0.056655,-0.124683,-0.210859
-0.054336,-0.124711,0.060669
-0.05236,-0.124739,0.045834
-0.05135,-0.124767,-0.000489
-0.050797,-0.126186,0.045834
-0.048595,-0.126214,0.060669
-0.04766,-0.126242,-0.000489
-0.049742,-0.126269,-0.15037
-0.049221,-0.127688,0.045834
-0.048711,-0.129108,0.045834
-0.052432,-0.130527,-0.165253
-0.052757,-0.129163,-0.135501
-0.052035,-0.129191,-0.015283
-0.055393,-0.13061,-0.15037
-0.058385,-0.132029,-0.135501
-0.061462,-0.132057,-0.210859
-0.059344,-0.132085,0.045834
-0.057267,-0.132113,0.045834
-0.059157,-0.132141,-0.15037
-0.056787,-0.132168,0.060669
-0.055985,-0.132196,-0.015283
-0.053679,-0.132224,0.060669
-0.051716,-0.132252,0.045834
-0.05508,-0.133671,-0.15037
-0.054311,-0.133699,-0.015283
-0.058536,-0.135118,-0.19603
-0.057698,-0.135146,-0.015283
-0.061856,-0.136565,-0.19603
-0.065017,-0.137984,-0.15037
-0.06253,-0.138012,0.060669
-0.06039,-0.13804,0.045834
-0.063581,-0.139459,-0.15037
-0.060056,-0.138095,0.045834
-0.059188,-0.138123,-0.015283
-0.058041,-0.138151,-0.000489
-0.055991,-0.138179,0.045834
-0.057609,-0.138207,-0.135501
-0.055567,-0.138234,0.045834
-0.0587,-0.138262,-0.210859
-0.059222,-0.139681,-0.015283
-0.058371,-0.139709,-0.015283
-0.060238,-0.139737,-0.15037
-0.058144,-0.139765,0.045834
-0.061226,-0.139793,-0.210859
-0.061698,-0.141212,-0.015283
-0.059574,-0.14124,0.045834
-0.058716,-0.141267,-0.015283
-0.057874,-0.141295,-0.015283
-0.05705,-0.141323,-0.015283
-0.056242,-0.141351,-0.015283
-0.054227,-0.141379,0.045834
-0.052253,-0.141407,0.045834
-0.055309,-0.142826,-0.135501
-0.053314,-0.142853,0.045834
-0.050921,-0.14149,-0.000489
-0.055214,-0.142909,-0.19603
-0.059717,-0.144328,-0.210859
-0.057337,-0.144356,0.060669
-0.056523,-0.144384,-0.015283
-0.054503,-0.144412,0.045834
-0.052524,-0.14444,0.045834
-0.054508,-0.144467,-0.15037
-0.057519,-0.145886,-0.135501
-0.054115,-0.144523,0.045834
-0.05155,-0.144551,0.075504
-0.04435,-0.143187,0.241669
-0.042573,-0.143215,0.045834
-0.043418,-0.144634,-0.015283
-0.042883,-0.144662,-0.015283
-0.042358,-0.14469,-0.015283
-0.045909,-0.146109,-0.15037
-0.047728,-0.146137,-0.135501
-0.045447,-0.144773,-0.000489
-0.045012,-0.146193,0.045834
-0.043223,-0.14622,0.045834
-0.047966,-0.147639,-0.210859
-0.046117,-0.147667,0.045834
-0.04823,-0.147695,-0.15037
-0.051663,-0.149114,-0.15037
-0.050667,-0.149142,-0.000489
-0.049987,-0.14917,-0.015283
-0.046734,-0.147806,0.045834
-0.046132,-0.147834,-0.015283
-0.045684,-0.149253,0.045834
-0.050378,-0.150673,-0.210859
-0.048481,-0.1507,0.045834
-0.051756,-0.150728,-0.210859
-0.051054,-0.150756,-0.015283
-0.050366,-0.150784,-0.015283
-0.049536,-0.152203,0.060669
-0.052646,-0.153622,-0.135501
-0.051926,-0.15365,-0.015283
-0.053327,-0.153678,-0.120632
-0.055295,-0.153706,-0.15037
-0.053159,-0.152342,-0.015283
-0.051206,-0.15237,0.045834
-0.051583,-0.153789,-0.000489
-0.049662,-0.153817,0.045834
-0.049001,-0.153845,-0.015283
-0.048354,-0.153872,-0.015283
-0.047861,-0.155292,0.045834
-0.046015,-0.155319,0.045834
-0.049042,-0.155347,-0.19603
-0.052306,-0.155375,-0.210859
-0.050229,-0.154012,-0.015283
-0.048335,-0.154039,0.045834
-0.046479,-0.154067,0.045834
-0.043297,-0.152704,0.045834
-0.045465,-0.152732,-0.15037
-0.0488,-0.152759,-0.210859
-0.052223,-0.154179,-0.15037
-0.050289,-0.154206,0.045834
-0.048394,-0.154234,0.045834
-0.04624,-0.154262,0.060669
-0.045648,-0.15429,-0.015283
-0.046109,-0.152926,-0.135501
-0.045223,-0.152954,-0.000489
-0.049927,-0.154373,-0.210859
-0.049557,-0.154401,-0.030077
-0.048899,-0.154429,-0.015283
-0.053529,-0.155848,-0.210859
-0.051272,-0.155876,0.060669
-0.055558,-0.157295,-0.19603
-0.05478,-0.157323,-0.015283
-0.054158,-0.158742,0.045834
-0.052186,-0.15877,0.045834
-0.05675,-0.160189,-0.210859
-0.061223,-0.161608,-0.210859
-0.058812,-0.161636,0.060669
-0.060671,-0.161664,-0.15037
-0.059494,-0.161691,-0.000489
-0.060001,-0.163111,-0.015283
-0.058838,-0.163138,-0.000489
-0.056475,-0.163166,0.060669
-0.05838,-0.163194,-0.15037
-0.060247,-0.163222,-0.15037
-0.05922,-0.164641,0.060669
-0.058509,-0.16606,0.045834
-0.062947,-0.167479,-0.210859
-0.060799,-0.167507,0.045834
-0.060057,-0.168926,0.045834
-0.057966,-0.168954,0.045834
-0.055621,-0.168982,0.060669
-0.050642,-0.16901,0.19467
-0.053874,-0.169037,-0.210859
-0.056744,-0.169065,-0.19603
-0.058644,-0.169093,-0.15037
-0.057804,-0.169121,-0.015283
-0.059683,-0.169149,-0.15037
-0.06016,-0.167785,-0.15037
-0.061992,-0.167813,-0.15037
-0.059566,-0.167841,0.060669
-0.061409,-0.167869,-0.15037
-0.059292,-0.167897,0.045834
-0.055853,-0.166533,0.045834
-0.059134,-0.167952,-0.15037
-0.057062,-0.16798,0.045834
-0.053668,-0.166617,0.045834
-0.055629,-0.166644,-0.15037
-0.054991,-0.168064,0.045834
-0.056628,-0.168091,-0.135501
-0.060807,-0.16951,-0.19603
-0.058701,-0.169538,0.045834
-0.056045,-0.169566,0.075504
-0.055398,-0.170985,0.045834
-0.057325,-0.171013,-0.15037
-0.056511,-0.171041,-0.015283
-0.059779,-0.17246,-0.15037
-0.057694,-0.172488,0.045834
-0.055651,-0.172516,0.045834
-0.053352,-0.172543,0.060669
-0.053981,-0.173963,-0.015283
-0.051715,-0.17399,0.060669
-0.050858,-0.17541,0.060669
-0.054086,-0.175437,-0.210859
-0.056039,-0.175465,-0.15037
-0.057655,-0.175493,-0.135501
-0.055613,-0.175521,0.045834
-0.057381,-0.174157,-0.210859
-0.058818,-0.172794,-0.19603
-0.06204,-0.174213,-0.15037
-0.059613,-0.174241,0.060669
-0.057235,-0.174269,0.060669
-0.0552,-0.174296,0.045834
-0.054274,-0.175716,0.060669
-0.053662,-0.177135,0.045834
-0.052922,-0.177163,-0.015283
-0.054898,-0.17719,-0.15037
-0.052911,-0.177218,0.045834
-0.054887,-0.177246,-0.15037
-0.056824,-0.177274,-0.15037
-0.055429,-0.177302,0.014292
-0.054795,-0.178721,0.045834
-0.051446,-0.177357,0.045834
-0.054518,-0.178776,-0.135501
-0.052241,-0.178804,0.060669
-0.054231,-0.178832,-0.15037
-0.050597,-0.177469,0.060669
-0.052322,-0.177496,-0.135501
-0.049023,-0.176133,0.045834
-0.048376,-0.176161,-0.015283
-0.047741,-0.176189,-0.015283
-0.049821,-0.176216,-0.15037
-0.049157,-0.176244,-0.015283
-0.047582,-0.176272,0.030998
-0.046667,-0.1763,-0.000489
-0.044548,-0.176328,0.060669
-0.046691,-0.176356,-0.15037
-0.047158,-0.177775,-0.000489
-0.043665,-0.176411,0.060669
-0.045827,-0.176439,-0.15037
-0.045243,-0.176467,-0.015283
-0.048439,-0.177886,-0.135501
-0.046581,-0.177914,0.045834
-0.050047,-0.179333,-0.15037
-0.052081,-0.179361,-0.15037
-0.05181,-0.18078,0.030998
-0.050951,-0.182199,0.060669
-0.049043,-0.182227,0.045834
-0.046876,-0.182255,0.060669
-0.048973,-0.182282,-0.15037
-0.052238,-0.18231,-0.210859
-0.050304,-0.182338,0.045834
-0.052179,-0.180975,-0.210859
-0.050105,-0.179611,-0.015283
-0.048072,-0.178248,-0.015283
-0.046221,-0.178275,0.045834
-0.045771,-0.179695,0.045834
-0.045188,-0.179722,-0.015283
-0.047319,-0.17975,-0.15037
-0.045484,-0.179778,0.045834
-0.047455,-0.178415,-0.210859
-0.049243,-0.178442,-0.135501
-0.048711,-0.177079,-0.089459
-0.046847,-0.177107,0.045834
-0.048945,-0.177135,-0.15037
-0.052211,-0.177162,-0.210859
-0.050277,-0.17719,0.045834
-0.053219,-0.177218,-0.19603
-0.053851,-0.178637,-0.015283
-0.056722,-0.178665,-0.19603
-0.057259,-0.177302,-0.15037
-0.056291,-0.178721,0.060669
-0.053979,-0.178748,0.060669
-0.055934,-0.178776,-0.15037
-0.049881,-0.177413,0.179917
-0.049217,-0.177441,-0.015283
-0.047343,-0.177468,0.045834
-0.046729,-0.177496,-0.015283
-0.044905,-0.177524,0.045834
-0.045703,-0.178943,-0.015283
-0.047824,-0.178971,-0.15037
-0.045978,-0.178999,0.045834
-0.045095,-0.179027,-0.000489
-0.047228,-0.179054,-0.15037
-0.047955,-0.177691,-0.15037
-0.04747,-0.17911,0.045834
-0.046853,-0.179138,-0.015283
-0.04639,-0.180557,0.045834
-0.048497,-0.180585,-0.15037
-0.050562,-0.180613,-0.15037
-0.052288,-0.180641,-0.135501
-0.048396,-0.179277,0.075504
-0.051673,-0.179305,-0.210859
-0.051113,-0.180724,0.045834
-0.050565,-0.182143,0.045834
-0.052588,-0.182171,-0.15037
-0.049284,-0.180808,0.045834
-0.047112,-0.180835,0.060669
-0.049051,-0.179472,-0.210859
-0.051104,-0.1795,-0.15037
-0.049193,-0.179528,0.045834
-0.048542,-0.179555,-0.015283
-0.050606,-0.179583,-0.15037
-0.047044,-0.17822,0.060669
-0.045214,-0.178247,0.045834
-0.044642,-0.178275,-0.015283
-0.04286,-0.178303,0.045834
-0.046247,-0.178331,-0.210859
-0.04307,-0.176967,0.045834
-0.041319,-0.176995,0.045834
-0.04067,-0.178414,0.060669
-0.039893,-0.178442,-0.000489
-0.04334,-0.17847,-0.210859
-0.046574,-0.179889,-0.135501
-0.047339,-0.181308,-0.015283
-0.046866,-0.182727,0.045834
-0.050173,-0.182755,-0.210859
-0.050841,-0.181392,-0.15037
-0.048638,-0.18142,0.060669
-0.046183,-0.181447,0.075504
-0.044073,-0.181475,0.060669
-0.047436,-0.181503,-0.210859
-0.045598,-0.181531,0.045834
-0.0435,-0.181559,0.060669
-0.042963,-0.181587,-0.015283
-0.042577,-0.183006,0.045834
-0.04597,-0.183033,-0.210859
-0.044162,-0.183061,0.045834
-0.042248,-0.181698,-0.015283
-0.044437,-0.181726,-0.15037
-0.045245,-0.183145,-0.015283
-0.044377,-0.183173,-0.000489
-0.046524,-0.1832,-0.15037
-0.043341,-0.181837,0.045834
-0.042807,-0.181865,-0.015283
-0.042284,-0.181893,-0.015283
-0.044319,-0.180529,-0.210859
-0.042247,-0.180557,0.060669
-0.041876,-0.181976,0.045834
-0.044986,-0.182004,-0.19603
-0.047121,-0.182032,-0.15037
-0.050127,-0.18206,-0.19603
-0.050795,-0.180696,-0.15037
-0.050253,-0.182115,0.045834
-0.046996,-0.180752,0.045834
-0.044729,-0.179388,-0.000489
-0.039968,-0.179416,0.19467
-0.043567,-0.180835,-0.15037
-0.041807,-0.180863,0.045834
-0.042667,-0.182282,-0.015283
-0.040627,-0.18231,0.060669
-0.041189,-0.180946,-0.135501
-0.040698,-0.180974,-0.015283
-0.041258,-0.179611,-0.135501
-0.041806,-0.178247,-0.135501
-0.046578,-0.179667,-0.210859
-0.050958,-0.181086,-0.19603
-0.049976,-0.181113,-0.000489
-0.049309,-0.181141,-0.015283
-0.048656,-0.181169,-0.015283
-0.048016,-0.181197,-0.015283
-0.046166,-0.181225,0.045834
-0.044353,-0.181253,0.045834
-0.046501,-0.18128,-0.15037
-0.044682,-0.181308,0.045834
-0.043965,-0.182727,0.060669
-0.044757,-0.181364,-0.15037
-0.048106,-0.181392,-0.210859
-0.051092,-0.181419,-0.19603
-0.054315,-0.181447,-0.210859
-0.053703,-0.182866,0.045834
-0.055663,-0.182894,-0.15037
-0.057134,-0.181531,-0.19603
-0.054806,-0.181559,0.060669
-0.056744,-0.181586,-0.15037
-0.058644,-0.181614,-0.15037
-0.056285,-0.181642,0.060669
-0.055196,-0.18167,-0.000489
-0.053203,-0.181698,0.045834
-0.05125,-0.181726,0.045834
-0.054469,-0.181753,-0.210859
-0.05249,-0.181781,0.045834
-0.055839,-0.1832,-0.15037
-0.053536,-0.183228,0.060669
-0.057776,-0.184647,-0.19603
-0.061019,-0.186066,-0.15037
-0.057546,-0.184703,0.045834
-0.055505,-0.184731,0.045834
-0.053209,-0.184759,0.060669
-0.052478,-0.184786,-0.015283
-0.052802,-0.183423,-0.135501
-0.054781,-0.183451,-0.15037
-0.057633,-0.183479,-0.19603
-0.059515,-0.183506,-0.15037
-0.063933,-0.184925,-0.210859
-0.061765,-0.184953,0.045834
-0.064927,-0.186372,-0.15037
-0.066664,-0.1864,-0.15037
-0.065804,-0.187819,0.045834
-0.067523,-0.187847,-0.15037
-0.069207,-0.187875,-0.15037
-0.06786,-0.187903,-0.000489
-0.070747,-0.187931,-0.210859
-0.069665,-0.187958,-0.015283
-0.067383,-0.187986,0.045834
-0.065146,-0.188014,0.045834
-0.06159,-0.186651,0.045834
-0.060395,-0.186678,-0.000489
-0.059365,-0.188098,0.060669
-0.060915,-0.188125,-0.135501
-0.063941,-0.188153,-0.210859
-0.061476,-0.188181,0.060669
-0.061647,-0.1896,-0.000489
-0.064658,-0.189628,-0.210859
-0.066102,-0.189656,-0.135501
-0.064958,-0.191075,0.060669
-0.066396,-0.191103,-0.135501
-0.065542,-0.192522,0.045834
-0.066816,-0.191158,-0.19603
-0.065657,-0.192578,0.060669
-0.064381,-0.192605,-0.000489
-0.062204,-0.192633,0.045834
-0.063994,-0.192661,-0.15037
-0.060461,-0.191298,0.045834
-0.059585,-0.191325,-0.015283
-0.058726,-0.191353,-0.015283
-0.059248,-0.192772,-0.015283
-0.059734,-0.191409,-0.15037
-0.05765,-0.191437,0.045834
-0.055608,-0.191464,0.045834
-0.053606,-0.191492,0.045834
-0.052867,-0.19152,-0.015283
-0.055911,-0.192939,-0.135501
-0.05254,-0.191576,0.045834
-0.055437,-0.191604,-0.19603
-0.054365,-0.191631,-0.000489
-0.052388,-0.191659,0.045834
-0.050451,-0.191687,0.045834
-0.052179,-0.191715,-0.135501
-0.050246,-0.191743,0.045834
-0.05364,-0.193162,-0.15037
-0.051677,-0.19319,0.045834
-0.053679,-0.193217,-0.15037
-0.055665,-0.196028,-0.015283
-0.053365,-0.196056,0.060669
-0.055333,-0.196084,-0.15037
-0.054559,-0.196111,-0.015283
-0.052579,-0.196139,0.045834
-0.05186,-0.196167,-0.015283
-0.047041,-0.194804,0.122263
-0.050048,-0.194831,-0.19603
-0.04938,-0.194859,-0.015283
-0.045843,-0.193496,0.060669
-0.047961,-0.193524,-0.15037
-0.046112,-0.193551,0.045834
-0.044004,-0.193579,0.060669
-0.046005,-0.192216,-0.210859
-0.042535,-0.190852,0.060669
-0.045929,-0.19088,-0.210859
-0.044121,-0.190908,0.045834
-0.043276,-0.190936,-0.000489
-0.041521,-0.190964,0.045834
-0.039801,-0.190991,0.045834
-0.036752,-0.189628,0.045834
-0.039052,-0.189656,-0.15037
-0.038448,-0.191075,0.060669
-0.03679,-0.191103,0.045834
-0.035023,-0.189739,-0.015283
-0.038567,-0.189767,-0.210859
-0.042194,-0.191186,-0.15037
-0.041387,-0.191214,-0.000489
-0.044804,-0.191242,-0.210859
-0.043018,-0.19127,0.045834
-0.042632,-0.192689,0.045834
-0.044814,-0.192717,-0.15037
-0.048019,-0.194136,-0.135501
-0.046169,-0.194163,0.045834
-0.044059,-0.194191,0.060669
-0.041992,-0.194219,0.060669
-0.039966,-0.194247,0.060669
-0.042048,-0.192883,-0.210859
-0.045451,-0.192911,-0.210859
-0.043653,-0.192939,0.045834
-0.047178,-0.194358,-0.15037
-0.046708,-0.195777,0.045834
-0.050019,-0.195805,-0.210859
-0.049196,-0.197224,0.060669
-0.051247,-0.197252,-0.15037
-0.053256,-0.19728,-0.15037
-0.055546,-0.197308,-0.16638
-0.053546,-0.197336,0.045834
-0.051585,-0.197363,0.045834
-0.052225,-0.196,-0.15037
-0.050291,-0.196028,0.045834
-0.049618,-0.196056,-0.015283
-0.05287,-0.196083,-0.210859
-0.054847,-0.196111,-0.15037
-0.054225,-0.19753,0.045834
-0.055877,-0.197558,-0.135501
-0.057795,-0.197586,-0.15037
-0.054386,-0.196222,0.045834
-0.053631,-0.19625,-0.015283
-0.055593,-0.196278,-0.15037
-0.053592,-0.196306,0.045834
-0.051631,-0.196334,0.045834
-0.050775,-0.197753,0.060669
-0.04887,-0.197781,0.045834
-0.049589,-0.1992,-0.015283
-0.052698,-0.200619,-0.135501
-0.054382,-0.200647,-0.135501
-0.054965,-0.199283,-0.15037
-0.058264,-0.200702,-0.15037
-0.058795,-0.202122,-0.015283
-0.057656,-0.202149,-0.000489
-0.056977,-0.203569,0.045834
-0.054948,-0.203596,0.045834
-0.052663,-0.203624,0.060669
-0.052984,-0.202261,-0.135501
-0.052257,-0.202289,-0.015283
-0.050323,-0.202316,0.045834
-0.052053,-0.202344,-0.135501
-0.056324,-0.203763,-0.19603
-0.059442,-0.203791,-0.210859
-0.061288,-0.203819,-0.15037
-0.060395,-0.203847,-0.015283
-0.058297,-0.203875,0.045834
-0.059869,-0.203902,-0.135501
-0.057782,-0.20393,0.045834
-0.058323,-0.205349,-0.015283
-0.060191,-0.205377,-0.15037
-0.05932,-0.205405,-0.015283
-0.058608,-0.206824,0.045834
-0.056546,-0.206852,0.045834
-0.055748,-0.20688,-0.015283
-0.053744,-0.206908,0.045834
-0.053002,-0.206935,-0.015283
-0.050911,-0.205572,-0.015283
-0.055204,-0.206991,-0.19603
-0.054574,-0.20841,0.045834
-0.052594,-0.208438,0.045834
-0.05549,-0.208466,-0.19603
-0.058624,-0.208494,-0.210859
-0.055199,-0.20713,0.045834
-0.052768,-0.205767,-0.000489
-0.05445,-0.205795,-0.135501
-0.055033,-0.204431,-0.15037
-0.053043,-0.204459,0.045834
-0.052456,-0.205878,0.045834
-0.051444,-0.205906,-0.000489
-0.054659,-0.205934,-0.210859
-0.05404,-0.207353,0.045834
-0.052996,-0.207381,-0.000489
-0.054971,-0.207408,-0.15037
-0.056609,-0.207436,-0.135501
-0.058214,-0.207464,-0.135501
-0.055864,-0.207492,0.060669
-0.059145,-0.208911,-0.15037
-0.060996,-0.208939,-0.15037
-0.062811,-0.208967,-0.15037
-0.060666,-0.208994,0.045834
-0.059036,-0.210414,0.090325
-0.055462,-0.207659,-0.015283
-0.058597,-0.207687,-0.210859
-0.056536,-0.207714,0.045834
-0.054515,-0.207742,0.045834
-0.054799,-0.206379,-0.135501
-0.05374,-0.206407,-0.000489
-0.051635,-0.205043,-0.015283
-0.049713,-0.205071,0.045834
-0.049192,-0.20649,0.045834
-0.048542,-0.206518,-0.015283
-0.048971,-0.207937,-0.000489
-0.052236,-0.207965,-0.210859
-0.052888,-0.209384,-0.015283
